movie_id,name,year,rating,directors_count,writers_count,actors_count,total_persons
0,周处除三害,0,8.1,1,0,39,40
1,毕正明的证明,0,7.2,1,0,16,17
2,捕风追影,0,8.1,1,0,11,12
3,好东西,0,8.9,1,0,14,15
4,流浪地球2,0,8.3,1,0,48,49
5,抓娃娃,0,7.1,2,0,48,50
6,年会不能停！,0,8.1,1,0,27,28
7,飞驰人生2,0,7.6,1,0,19,20
8,满江红,0,7.0,1,0,20,21
9,出走的决心,0,8.8,1,0,10,11
10,聊斋：兰若寺,0,6.7,6,0,13,19
11,蛟龙行动,0,6.2,1,0,22,23
12,扬名立万,0,7.4,1,0,14,15
13,爱情神话,0,8.1,1,0,19,20
14,独行月球,0,6.6,1,0,24,25
15,酱园弄·悬案,0,5.6,1,0,23,24
16,走走停停,0,8.0,1,0,14,15
17,刺杀小说家,0,6.5,1,0,38,39
18,青蛇,0,8.6,1,0,7,8
19,误杀2,0,5.7,1,0,13,14
20,无名之辈：否极泰来,0,5.6,1,0,12,13
21,从21世纪安全撤离,0,7.3,1,0,12,13
22,河边的错误,0,7.2,1,0,15,16
23,九龙城寨之围城,0,7.2,1,0,13,14
24,坚如磐石,0,6.0,1,0,18,19
25,向阳·花,0,6.2,1,0,16,17
26,末路狂花钱,0,5.3,1,0,26,27
27,新神榜：杨戬,0,7.0,1,0,22,23
28,乔妍的心事,0,5.3,1,0,16,17
29,刺猬,0,7.3,1,0,21,22
30,解密,0,6.0,1,0,24,25
31,你的婚礼,0,4.7,1,0,8,9
32,想见你,0,6.2,1,0,7,8
33,象山发光事件,0,5.7,1,0,9,10
34,大场面,0,6.1,1,0,13,14
35,前任4：英年早婚,0,5.5,1,0,14,15
36,这么多年,0,6.4,1,0,12,13
37,交换人生,0,5.0,1,0,20,21
38,白日之下,0,7.8,1,0,21,22
39,浪浪山小妖怪,0,8.5,1,0,14,15
40,奇遇,0,7.0,1,0,19,20
41,狂野时代,0,6.5,1,0,10,11
42,南京照相馆,0,8.8,1,0,10,11
43,长安的荔枝,0,7.5,1,0,44,45
44,左撇子女孩,0,7.0,1,0,20,21
45,消失的她,0,6.2,2,0,13,15
46,长津湖,0,7.4,3,0,27,30
47,破·地狱,0,8.3,1,0,11,12
48,人生大事,0,7.3,1,0,13,14
49,宇宙探索编辑部,0,8.0,1,0,28,29
50,三大队,0,7.6,1,0,30,31
51,我们一起摇太阳,0,8.0,1,0,12,13
52,悬崖之上,0,7.3,1,0,13,14
53,射雕英雄传：侠之大者,0,5.2,1,0,24,25
54,雄狮少年,0,8.3,1,0,12,13
55,保你平安,0,7.6,1,0,32,33
56,误杀3,0,6.0,1,0,15,16
57,无名,0,6.6,1,0,21,22
58,三滴血,0,6.3,1,0,16,17
59,逆行人生,0,6.6,1,0,19,20
60,食神,0,8.2,2,0,15,17
61,人生路不熟,0,5.8,1,0,21,22
62,志愿军：浴血和平,0,7.1,1,0,30,31
63,神雕侠侣：问世间,0,4.6,1,0,11,12
64,7天,0,5.9,1,0,9,10
65,浪浪人生,0,6.1,1,0,18,19
66,猎金·游戏,0,5.3,1,0,15,16
67,不说话的爱,0,6.9,1,0,8,9
68,维和防暴队,0,5.3,1,0,20,21
69,临时决斗,0,6.2,1,0,17,18
70,女孩,0,7.2,1,0,12,13
71,超能一家人,0,3.7,1,0,12,13
72,谈判专家,0,7.2,1,0,17,18
73,我才不要和你做朋友呢,0,5.9,1,0,13,14
74,灿烂的她,0,5.9,1,0,15,16
75,念念相忘,0,5.9,1,0,8,9
76,燃冬,0,5.5,1,0,5,6
77,红毯先生,0,6.5,1,0,15,16
78,非诚勿扰3,0,5.4,1,0,15,16
79,爱很美味,0,7.1,2,0,21,23
80,没有一顿火锅解决不了的事,0,4.8,1,0,15,16
81,人潮汹涌,0,6.5,1,0,21,22
82,穿过寒冬拥抱你,0,5.5,1,0,17,18
83,神探大战,0,6.7,1,0,18,19
84,好像也没那么热血沸腾,0,6.7,1,0,17,18
85,穿过月亮的旅行,0,6.2,1,0,26,27
86,异人之下,0,5.1,2,0,23,25
87,喜羊羊与灰太狼之筐出未来,0,6.7,1,0,7,8
88,孤星计划,0,5.9,1,0,34,35
89,乘船而去,0,8.1,1,0,11,12
90,画江湖之天罡,0,8.2,2,0,20,22
91,五个扑水的少年,0,7.2,1,0,21,22
92,熊猫计划,0,5.5,1,0,13,14
93,绝望主夫,0,4.4,1,0,18,19
94,椒麻堂会,0,8.5,1,0,7,8
95,我经过风暴,0,6.5,1,0,13,14
96,熊出没·重启未来,0,7.1,2,0,4,6
97,门锁,0,4.3,1,0,13,14
98,超越,0,5.0,1,0,8,9
99,苍茫的天涯是我的爱,0,4.9,1,0,26,27
100,最后的真相,0,5.9,1,0,6,7
101,山忌 黄衣小飞侠,0,4.5,1,0,5,6
102,秘密访客,0,5.3,1,0,9,10
103,平凡英雄,0,6.3,1,0,38,39
104,兔子暴力,0,5.8,1,0,16,17
105,大“反”派,0,4.2,1,0,23,24
106,当男人恋爱时,0,6.3,1,0,17,18
107,传说,0,4.3,1,0,18,19
108,了不起的夜晚,0,5.5,1,0,11,12
109,第十一回,0,7.2,1,0,15,16
110,东北警察故事2,0,7.2,2,0,11,13
111,三国的星空第一部,0,7.2,2,0,17,19
112,以年为单位的恋爱,0,5.2,1,0,14,15
113,吉祥如意,0,7.6,1,0,5,6
114,熊出没·伴我“熊芯”,0,7.2,2,0,9,11
115,那个不为人知的故事,0,4.7,1,0,12,13
116,瀑布,0,7.7,1,0,16,17
117,虎毒不,0,7.6,1,0,8,9
118,银河写手,0,6.4,2,0,12,14
119,扫黑行动,0,3.7,1,0,23,24
120,伞少女,0,6.4,1,0,18,19
121,请别相信她,0,5.0,1,0,20,21
122,检察风云,0,4.3,1,0,25,26
123,大红包,0,4.6,1,0,13,14
124,一周的朋友,0,4.7,1,0,6,7
125,星月童话,0,8.2,1,0,9,10
126,流浪地球,0,9.7,1,0,28,29
127,我不是药神,0,9.6,1,0,19,20
128,让子弹飞,0,9.6,1,0,22,23
129,霸王别姬,0,9.6,1,0,19,20
130,哪吒之魔童降世,0,9.5,1,0,7,8
131,无名之辈,0,9.5,1,0,17,18
132,一出好戏,0,9.5,1,0,14,15
133,西虹市首富,0,9.5,2,0,28,30
134,红海行动,0,9.5,1,0,12,13
135,战狼2,0,9.5,1,0,30,31
136,大话西游之大圣娶亲,0,9.5,1,0,10,11
137,大话西游之月光宝盒,0,9.5,1,0,10,11
138,飞驰人生,0,9.4,1,0,19,20
139,无双,0,9.4,1,0,14,15
140,唐人街探案2,0,6.6,1,0,16,17
141,芳华,0,9.4,1,0,12,13
142,羞羞的铁拳,0,9.4,2,0,9,11
143,驴得水,0,9.4,2,0,12,14
144,湄公河行动,0,9.4,1,0,20,21
145,老炮儿,0,9.4,1,0,27,28
146,夏洛特烦恼,0,9.4,2,0,30,32
147,人再囧途之泰囧,0,9.4,1,0,6,7
148,疯狂的外星人,0,9.3,1,0,14,15
149,影,0,7.2,1,0,9,10
150,邪不压正,0,9.3,1,0,11,12
151,七月与安生,0,9.3,1,0,10,11
152,寻龙诀,0,9.3,1,0,11,12
153,后会无期,0,9.3,1,0,10,11
154,北京遇上西雅图,0,9.3,1,0,9,10
155,西游降魔篇,0,9.3,2,0,19,21
156,人在囧途,0,9.3,1,0,9,10
157,疯狂的石头,0,9.3,1,0,8,9
158,活着,0,9.3,1,0,15,16
159,白蛇：缘起,0,9.2,2,0,14,16
160,动物世界,0,9.2,1,0,6,7
161,超时空同居,0,9.2,1,0,14,15
162,大鱼海棠,0,9.2,2,0,15,17
163,烈日灼心,0,9.2,1,0,8,9
164,捉妖记,0,9.2,1,0,16,17
165,心花路放,0,9.2,1,0,20,21
166,亲爱的,0,9.2,1,0,12,13
167,无人区,0,9.2,1,0,12,13
168,致我们终将逝去的青春,0,9.2,1,0,22,23
169,一代宗师,0,9.2,1,0,18,19
170,岁月神偷,0,9.2,1,0,20,21
171,风声,0,9.2,2,0,17,19
172,色，戒,0,9.2,1,0,21,22
173,鬼子来了,0,9.2,1,0,19,20
174,阳光灿烂的日子,0,9.2,1,0,30,31
175,新喜剧之王,0,9.1,1,0,10,11
176,新喜剧之王,0,9.1,1,0,10,11
177,狗十三,0,9.1,1,0,8,9
178,暴裂无声,0,9.1,1,0,7,8
179,绣春刀II：修罗战场,0,9.1,1,0,20,21
180,西游伏妖篇,0,9.1,1,0,11,12
181,长城,0,4.9,1,0,20,21
182,解救吾先生,0,9.1,1,0,10,11
183,港囧,0,9.1,1,0,25,26
184,滚蛋吧！肿瘤君,0,9.1,1,0,9,10
185,重返20岁,0,9.1,1,0,12,13
186,智取威虎山,0,9.1,1,0,19,20
187,绣春刀,0,9.1,1,0,11,12
188,催眠大师,0,9.1,1,0,6,7
189,小时代,0,5.0,1,0,13,14
190,唐山大地震,0,9.1,1,0,15,16
191,非诚勿扰,0,7.3,1,0,13,14
192,宝贝计划,0,9.1,1,0,11,12
193,天下无贼,0,9.1,1,0,12,13
194,风中有朵雨做的云,0,9.0,1,0,15,16
195,李茶的姑妈,0,9.0,1,0,29,30
196,快把我哥带走,0,9.0,1,0,8,9
197,后来的我们,0,9.0,1,0,10,11
198,捉妖记2,0,9.0,1,0,23,24
199,追龙,0,9.0,2,0,13,15
200,缝纫机乐队,0,9.0,1,0,25,26
201,大护法,0,9.0,1,0,12,13
202,记忆大师,0,9.0,1,0,12,13
203,喜欢你,0,9.0,1,0,10,11
204,从你的全世界路过,0,5.3,1,0,19,20
205,火锅英雄,0,9.0,1,0,14,15
206,心迷宫,0,9.0,1,0,18,19
207,一步之遥,0,9.0,1,0,12,13
208,分手大师,0,5.2,2,0,11,13
209,归来,0,8.1,1,0,11,12
210,白日焰火,0,9.0,1,0,14,15
211,私人订制,0,9.0,1,0,15,16
212,十二生肖,0,9.0,1,0,15,16
213,寒战,0,9.0,2,0,17,19
214,搜索,0,9.0,1,0,14,15
215,钢的琴,0,9.0,1,0,15,16
216,非诚勿扰2,0,6.6,1,0,15,16
217,山楂树之恋,0,7.2,1,0,19,20
218,全城热恋,0,9.0,2,0,16,18
219,十月围城,0,9.0,1,0,17,18
220,疯狂的赛车,0,9.0,1,0,16,17
221,叶问,0,9.0,1,0,9,10
222,长江七号,0,9.0,1,0,10,11
223,少林足球,0,9.0,1,0,14,15
224,江湖儿女,0,8.9,1,0,17,18
225,狄仁杰之四大天王,0,6.1,1,0,15,16
226,悟空传,0,8.9,1,0,12,13
227,嫌疑人X的献身,0,8.9,1,0,14,15
228,摆渡人,0,4.1,1,0,21,22
229,我不是潘金莲,0,8.9,1,0,14,15
230,寒战2,0,8.9,2,0,15,17
231,北京遇上西雅图之不二情书,0,8.9,1,0,16,17
232,十二公民,0,8.9,1,0,12,13
233,战狼,0,8.9,1,0,15,16
234,匆匆那年,0,8.9,1,0,10,11
235,同桌的妳,0,8.9,1,0,24,25
236,全民目击,0,8.9,1,0,12,13
237,厨子戏子痞子,0,8.9,1,0,8,9
238,一九四二,0,8.9,1,0,18,19
239,画皮2,0,8.9,1,0,8,9
240,龙门飞甲,0,8.9,1,0,30,31
241,窃听风云2,0,8.9,2,0,16,18
242,将爱情进行到底,0,7.9,1,0,13,14
243,狄仁杰之通天帝国,0,6.7,1,0,20,21
244,杜拉拉升职记,0,8.9,1,0,7,8
245,窃听风云,0,8.9,2,0,8,10
246,李米的猜想,0,8.9,1,0,9,10
247,新警察故事,0,8.9,1,0,13,14
248,无间道3：终极无间,0,8.9,2,0,14,16
249,英雄,0,7.7,1,0,6,7
250,甲方乙方,0,8.9,1,0,18,19
251,地球最后的夜晚,0,8.8,1,0,12,13
252,找到你,0,8.8,1,0,8,9
253,悲伤逆流成河,0,8.8,1,0,5,6
254,嘉年华,0,8.8,1,0,10,11
255,三生三世十里桃花,0,8.8,2,0,11,13
256,闪光少女,0,8.8,1,0,15,16
257,追凶者也,0,8.8,1,0,30,31
258,使徒行者,0,8.8,1,0,10,11
259,盗墓笔记,0,4.8,1,0,9,10
260,百鸟朝凤,0,8.8,1,0,14,15
261,万万没想到,0,8.8,1,0,19,20
262,山河故人,0,8.8,1,0,9,10
263,九层妖塔,0,8.8,1,0,10,11
264,刺客聂隐娘,0,8.8,1,0,14,15
265,道士下山,0,8.8,1,0,15,16
266,左耳,0,8.8,1,0,12,13
267,狼图腾,0,8.8,1,0,6,7
268,撒娇女人最好命,0,8.8,1,0,5,6
269,小时代3：刺金时代,0,4.8,1,0,13,14
270,前任攻略,0,8.8,1,0,12,13
271,扫毒,0,8.8,1,0,16,17
272,狄仁杰之神都龙王,0,6.5,1,0,17,18
273,小时代2：青木时代,0,5.1,1,0,14,15
274,盲探,0,7.2,1,0,10,11
275,101次求婚,0,8.8,1,0,6,7
276,听风者,0,8.8,2,0,7,9
277,黄金大劫案,0,8.8,1,0,13,14
278,观音山,0,8.8,1,0,30,31
279,武林外传,0,8.8,1,0,10,11
280,叶问2：宗师传奇,0,8.8,1,0,13,14
281,非常完美,0,8.8,1,0,7,8
282,赤壁(上),0,8.8,1,0,16,17
283,集结号,0,8.8,1,0,13,14
284,太阳照常升起,0,8.8,1,0,8,9
285,满城尽带黄金甲,0,5.9,1,0,10,11
286,无极,0,8.8,1,0,7,8
287,如果·爱,0,8.8,2,0,9,11
288,神话,0,8.8,1,0,8,9
289,独自等待,0,8.8,1,0,15,16
290,可可西里,0,8.8,1,0,6,7
291,2046,0,8.8,1,0,12,13
292,河东狮吼,0,8.8,1,0,8,9
293,蓝宇,0,8.8,1,0,10,11
294,烈火英雄,0,8.7,1,0,13,14
295,地久天长,0,8.7,1,0,9,10
296,过春天,0,8.7,1,0,7,8
297,“大”人物,0,8.7,1,0,30,31
298,幕后玩家,0,8.7,1,0,10,11
299,相爱相亲,0,8.7,1,0,12,13
300,杀破狼·贪狼,0,8.7,1,0,12,13
301,功夫瑜伽,0,8.7,1,0,10,11
302,恶棍天使,0,4.5,2,0,11,13
303,杀破狼2,0,8.7,1,0,14,15
304,何以笙箫默,0,3.9,2,0,16,18
305,万物生长,0,8.7,1,0,12,13
306,澳门风云2,0,8.7,2,0,18,20
307,有一个地方只有我们知道,0,4.9,1,0,11,12
308,黄金时代,0,8.7,1,0,24,25
309,窃听风云3,0,8.7,2,0,18,20
310,北京爱情故事,0,8.7,1,0,13,14
311,澳门风云,0,8.7,2,0,12,14
312,被偷走的那五年,0,8.7,1,0,8,9
313,激战,0,8.7,1,0,10,11
314,天台爱情,0,8.7,1,0,17,18
315,不二神探,0,8.7,1,0,22,23
316,分手合约,0,8.7,1,0,4,5
317,万箭穿心,0,8.7,1,0,13,14
318,杀生,0,8.7,1,0,7,8
319,大魔术师,0,8.7,1,0,18,19
320,武侠,0,8.7,1,0,7,8
321,最爱,0,8.7,1,0,15,16
322,赵氏孤儿,0,8.7,1,0,10,11
323,剑雨,0,8.7,1,0,14,15
324,越光宝盒,0,5.4,1,0,30,31
325,大内密探灵灵狗,0,8.7,1,0,10,11
326,夜·店,0,8.7,1,0,6,7
327,南京！南京！,0,8.7,1,0,12,13
328,东邪西毒：终极版,0,8.7,1,0,9,10
329,保持通话,0,8.7,1,0,13,14
330,蓝莓之夜,0,8.7,1,0,9,10
331,投名状,0,8.7,1,0,17,18
332,爱情呼叫转移,0,8.7,1,0,14,15
333,夜宴,0,8.7,1,0,13,14
334,十面埋伏,0,6.4,1,0,9,10
335,手机,0,8.7,1,0,14,15
336,天下无双,0,8.7,1,0,13,14
337,大腕,0,8.7,1,0,20,21
338,苏州河,0,8.7,1,0,5,6
339,大红灯笼高高挂,0,8.8,1,0,9,10
340,红高粱,0,8.7,1,0,6,7
341,扫毒2天地对决,0,8.6,1,0,18,19
342,风语咒,0,8.6,1,0,18,19
343,西游记女儿国,0,8.6,1,0,13,14
344,二代妖精之今生有幸,0,8.6,1,0,13,14
345,解忧杂货店,0,8.6,1,0,15,16
346,妖铃铃,0,8.6,1,0,15,16
347,心理罪之城市之光,0,8.6,1,0,7,8
348,奇门遁甲,0,8.6,1,0,11,12
349,暴雪将至,0,8.6,1,0,6,7
350,冈仁波齐,0,8.6,1,0,12,13
351,情圣,0,8.6,2,0,19,21
352,爵迹,0,3.8,1,0,12,13
353,微微一笑很倾城,0,8.6,1,0,29,30
354,路边野餐,0,8.6,1,0,15,16
355,致青春·原来你还在这里,0,8.6,1,0,8,9
356,叶问3,0,8.6,1,0,17,18
357,澳门风云3,0,8.6,2,0,15,17
358,一个勺子,0,8.6,1,0,4,5
359,我是证人,0,6.4,1,0,8,9
360,破风,0,8.6,1,0,7,8
361,栀子花开,0,8.6,1,0,28,29
362,我是路人甲,0,8.6,1,0,30,31
363,推拿,0,8.6,1,0,9,10
364,老男孩猛龙过江,0,8.6,1,0,5,6
365,西游记之大闹天宫,0,8.6,1,0,17,18
366,一夜惊喜,0,8.6,1,0,11,12
367,青春派,0,8.6,1,0,13,14
368,天机·富春山居图,0,8.6,1,0,10,11
369,浮城谜事,0,8.6,1,0,7,8
370,二次曝光,0,8.6,1,0,8,9
371,白鹿原,0,8.6,1,0,7,8
372,消失的子弹,0,8.6,1,0,10,11
373,我愿意,0,8.6,1,0,5,6
374,星空,0,8.6,1,0,6,7
375,画壁,0,8.6,1,0,14,15
376,白蛇传说,0,8.6,1,0,12,13
377,全球热恋,0,8.6,2,0,9,11
378,不再让你孤单,0,8.6,1,0,9,10
379,倩女幽魂,0,8.6,1,0,9,10
380,新少林寺,0,8.6,1,0,12,13
381,线人,0,8.6,1,0,10,11
382,恋爱通告,0,8.6,1,0,9,10
383,枪王之王,0,8.6,1,0,9,10
384,海洋天堂,0,8.6,1,0,10,11
385,大兵小将,0,8.6,1,0,12,13
386,锦衣卫,0,8.6,1,0,10,11
387,斗牛,0,8.6,1,0,8,9
388,赤壁(下),0,8.6,1,0,13,14
389,梅兰芳,0,8.6,1,0,22,23
390,女人不坏,0,8.6,1,0,11,12
391,十全九美,0,8.6,1,0,8,9
392,大灌篮,0,8.6,1,0,12,13
393,盲山,0,8.6,1,0,6,7
394,云水谣,0,8.6,1,0,8,9
395,情癫大圣,0,5.5,1,0,12,13
396,一个陌生女人的来信,0,8.6,1,0,8,9
397,十七岁的单车,0,8.6,1,0,21,22
398,一个都不能少,0,7.8,1,0,16,17
399,宝莲灯,0,8.6,1,0,12,13
400,不见不散,0,8.6,1,0,2,3
401,有话好好说,0,8.6,1,0,19,20
402,追龙Ⅱ,0,8.5,2,0,14,16
403,四个春天,0,8.5,1,0,5,6
404,大象席地而坐,0,8.5,1,0,11,12
405,灵魂摆渡·黄泉,0,8.5,1,0,7,8
406,南极之恋,0,8.5,1,0,2,3
407,纯洁心灵·逐梦演艺圈,0,2.2,1,0,19,20
408,拆弹专家,0,8.5,1,0,17,18
409,健忘村,0,8.5,1,0,12,13
410,大闹天竺,0,8.5,1,0,11,12
411,铁道飞虎,0,8.5,1,0,17,18
412,28岁未成年,0,8.5,1,0,11,12
413,绝地逃亡,0,8.5,1,0,15,16
414,陆垚知马俐,0,8.5,1,0,15,16
415,三人行,0,5.9,1,0,20,21
416,陪安东尼度过漫长岁月,0,8.5,1,0,12,13
417,前任2：备胎反击战,0,8.5,1,0,5,6
418,咱们结婚吧,0,8.5,1,0,20,21
419,失孤,0,8.5,1,0,8,9
420,天将雄师,0,8.5,1,0,16,17
421,十万个冷笑话,0,8.5,2,0,8,10
422,我的早更女友,0,8.5,1,0,10,11
423,太平轮(上),0,8.5,1,0,24,25
424,单身男女2,0,5.9,1,0,6,7
425,一生一世,0,8.5,1,0,14,15
426,闺蜜,0,8.5,1,0,6,7
427,京城81号,0,8.5,1,0,12,13
428,整容日记,0,8.5,1,0,9,10
429,爸爸去哪儿,0,8.5,2,0,12,14
430,警察故事2013,0,8.5,1,0,12,13
431,我想和你好好的,0,8.5,1,0,7,8
432,太极1：从零开始,0,8.5,1,0,16,17
433,边境风云,0,8.5,1,0,7,8
434,麦兜·当当伴我心,0,8.5,1,0,5,6
435,痞子英雄之全面开战,0,8.5,1,0,10,11
436,鸿门宴传奇,0,8.5,1,0,18,19
437,转山,0,8.5,1,0,4,5
438,关云长,0,8.5,2,0,11,13
439,万有引力,0,8.5,1,0,8,9
440,大笑江湖,0,8.5,1,0,14,15
441,三枪拍案惊奇,0,4.8,1,0,7,8
442,麦兜响当当,0,8.5,1,0,10,11
443,爱情呼叫转移Ⅱ：爱情左右,0,8.5,1,0,19,20
444,证人,0,8.5,1,0,6,7
445,立春,0,8.5,1,0,6,7
446,导火线,0,8.5,1,0,14,15
447,苹果,0,8.5,1,0,5,6
448,伤城,0,8.5,2,0,10,12
449,三峡好人,0,8.5,1,0,30,31
450,看上去很美,0,8.5,1,0,4,5
451,孔雀,0,8.5,1,0,7,8
452,我的父亲母亲,0,8.5,1,0,6,7
453,小武,0,8.5,1,0,3,4
454,黄飞鸿之三：狮王争霸,0,8.5,1,0,8,9
455,最好的我们,0,8.4,1,0,14,15
456,一吻定情,0,8.4,1,0,8,9
457,廉政风云,0,8.4,1,0,11,12
458,天气预爆,0,8.4,1,0,8,9
459,胖子行动队,0,8.4,1,0,13,14
460,不成问题的问题,0,8.4,1,0,11,12
461,十万个冷笑话2,0,8.4,2,0,10,12
462,绝世高手,0,8.4,1,0,15,16
463,明月几时有,0,8.4,1,0,28,29
464,你好，疯子！,0,8.4,1,0,8,9
465,三少爷的剑,0,8.4,1,0,30,31
466,夏有乔木 雅望天堂,0,8.4,1,0,6,7
467,惊天大逆转,0,8.4,1,0,4,5
468,一念天堂,0,8.4,1,0,9,10
469,怦然星动,0,8.4,1,0,7,8
470,剩者为王,0,8.4,1,0,7,8
471,新娘大作战,0,8.4,1,0,12,13
472,少年班,0,8.4,1,0,9,10
473,钟馗伏魔：雪妖魔灵,0,8.4,2,0,6,8
