movie_id,name,year,rating,directors_count,writers_count,actors_count,total_persons
1884,恐怖爱情故事之死亡公路,0,6.6,1,0,10,11
1885,死亡笔记,0,6.6,1,0,3,4
1886,购物女王,0,6.6,1,0,8,9
1887,恐怖照相机,0,6.6,1,0,5,6
1888,阴阳先生之末代天师,0,6.6,1,0,7,8
1889,恭喜发财之谈钱说爱,0,6.6,1,0,17,18
1890,火星归来,0,6.6,1,0,4,5
1891,四平青年3偷天换日,0,6.6,1,0,4,5
1892,狂野飞车,0,6.6,1,0,7,8
1893,悬战,0,6.6,1,0,8,9
1894,死亡之谜,0,6.6,1,0,5,6
1895,岁城璃心-鬼蜮咒原,0,6.6,1,0,1,2
1896,换爱七日,0,6.6,1,0,7,8
1897,魔幻仙踪,0,6.6,2,0,10,12
1898,天上的菊美,0,6.6,1,0,3,4
1899,近距离击杀,0,6.6,1,0,6,7
1900,暴躁天使,0,6.6,1,0,5,6
1901,禁忌游戏之迷藏,0,6.6,1,0,5,6
1902,柠檬,0,6.6,1,0,8,9
1903,无间罪：僵尸重生,0,6.6,1,0,7,8
1904,冰雪11天,0,6.6,2,0,7,9
1905,守株人,0,6.6,1,0,6,7
1906,非常绑匪,0,6.6,1,0,5,6
1907,赛尔号大电影2之雷伊与迈尔斯,0,6.6,2,0,1,3
1908,黑鱼,0,6.6,1,0,6,7
1909,小胖妞前传（上）,0,6.6,1,0,2,3
1910,神马都是浮云,0,6.6,1,0,9,10
1911,面引子,0,6.6,1,0,7,8
1912,水落石出,0,6.6,2,0,2,4
1913,郭明义,0,6.6,2,0,4,6
1914,星海,0,6.6,2,0,4,6
1915,幸存日,0,6.6,1,0,13,14
1916,哥的传说,0,6.6,1,0,5,6
1917,梦回金沙城,0,6.6,1,0,10,11
1918,预审,0,6.6,1,0,5,6
1919,5颗子弹,0,6.6,1,0,3,4
1920,箱子,0,6.6,1,0,4,5
1921,一诺千金,0,6.6,1,0,2,3
1922,浅蓝深蓝,0,6.6,1,0,21,22
1923,牛皮,0,6.6,1,0,3,4
1924,台湾往事,0,6.6,1,0,8,9
1925,外来媳妇本地郎,0,6.6,1,0,10,11
1926,女人的天空,0,6.6,1,0,6,7
1927,狭路英豪,0,6.6,2,0,3,5
1928,邻居,0,6.6,2,0,7,9
1929,伏妖白鱼镇2,0,6.5,1,0,7,8
1930,傀儡姬,0,6.5,1,0,9,10
1931,大路朝天,0,6.5,1,0,8,9
1932,特种兵归来1：血狼之怒,0,6.5,1,0,5,6
1933,狄仁杰之蚩尤血藤,0,6.5,1,0,4,5
1934,心之界限,0,6.5,1,0,6,7
1935,古墓兽影,0,6.5,1,0,8,9
1936,吻隐者,0,6.5,1,0,3,4
1937,吾神,0,6.5,1,0,5,6
1938,了不起的高二八班,0,6.5,1,0,8,9
1939,伊阿索密码,0,6.5,2,0,10,12
1940,监狱犬计划,0,6.5,1,0,7,8
1941,恐怖浴室,0,6.5,1,0,5,6
1942,亲爱的，我要和别人结婚了,0,6.5,1,0,7,8
1943,破门,0,6.5,1,0,11,12
1944,时空偷渡少女,0,6.5,1,0,11,12
1945,狄仁杰之轮回图,0,6.5,2,0,2,4
1946,金珠玛米,0,6.5,1,0,5,6
1947,你在哪,0,6.5,1,0,7,8
1948,星期8,0,6.5,1,0,7,8
1949,毕业旅行笑翻天,0,6.5,3,0,17,20
1950,秦时明月之医者入世,0,6.5,1,0,2,3
1951,借眼,0,6.5,1,0,9,10
1952,异兽来袭,0,6.5,1,0,10,11
1953,超级大山炮之夺宝奇兵,0,6.5,1,0,9,10
1954,窦娥奇冤,0,6.5,1,0,8,9
1955,怨灵宿舍之白纸女生,0,6.5,1,0,8,9
1956,魔游纪1：盘古之心,0,6.5,1,0,7,8
1957,笨鸟,0,6.5,2,0,1,3
1958,我们的青春不怕疼,0,6.5,1,0,16,17
1959,恐怖理发店,0,6.5,1,0,8,9
1960,女娲日记,0,6.5,1,0,5,6
1961,爱上试睡师,0,6.5,1,0,4,5
1962,食人岛,0,6.5,1,0,7,8
1963,大会师,0,6.5,1,0,7,8
1964,遵义会议,0,6.5,3,0,7,10
1965,荒村凶间,0,6.5,1,0,5,6
1966,岛囧,0,6.5,1,0,12,13
1967,站住！别跑！,0,6.5,1,0,10,11
1968,绝战,0,6.5,2,0,11,13
1969,我们毕业啦,0,6.5,2,0,6,8
1970,妄想症,0,6.5,1,0,5,6
1971,青蛙总动员,0,6.5,1,0,7,8
1972,恐怖将映,0,6.5,1,0,18,19
1973,一家老小向前冲,0,6.5,1,0,11,12
1974,红衣男孩,0,6.5,1,0,3,4
1975,摇滚水果,0,6.5,1,0,10,11
1976,中国惊奇先生2015,0,6.5,1,0,3,4
1977,天边的孩子,0,6.5,1,0,8,9
1978,找个高富帅？,0,6.5,1,0,8,9
1979,精武青春,0,6.5,1,0,9,10
1980,卧龙岗,0,6.5,1,0,10,11
1981,欲望爱人,0,6.5,1,0,4,5
1982,我的青春蜜友,0,6.5,1,0,7,8
1983,我们毕业的夏天,0,6.5,1,0,7,8
1984,虐面人之死灵面膜,0,6.5,1,0,7,8
1985,潜艇总动员4：章鱼奇遇记,0,6.5,1,0,13,14
1986,拼时代,0,6.5,1,0,7,8
1987,夜店北京2：女神禁区,0,6.5,1,0,25,26
1988,青春如期,0,6.5,1,0,3,4
1989,致命闪玩,0,6.5,1,0,11,12
1990,石榴树上结樱桃,0,6.5,1,0,4,5
1991,绿林大冒险,0,6.5,1,0,8,9
1992,我在记忆里等你,0,6.5,1,0,3,4
1993,致命替身,0,6.5,1,0,3,4
1994,云之锦,0,6.5,1,0,12,13
1995,画圣,0,6.5,1,0,4,5
1996,生死罗布泊,0,6.5,1,0,8,9
1997,荒岛情未了,0,6.5,1,0,5,6
1998,关于爱情和那些魔鬼,0,6.5,1,0,4,5
1999,为你而来,0,6.5,1,0,4,5
2000,第一大总统,0,6.5,1,0,24,25
2001,不朽,0,6.5,1,0,2,3
2002,岁岁清明,0,6.5,1,0,6,7
2003,大国手之天下无敌,0,6.5,1,0,3,4
2004,透析,0,6.5,1,0,6,7
2005,马兰花,0,6.5,1,0,5,6
2006,鲜花,0,6.5,1,0,3,4
2007,味道男女,0,6.5,2,0,4,6
2008,北京等待,0,6.5,1,0,4,5
2009,温凉珠,0,6.5,1,0,4,5
2010,狂蟒惊魂,0,6.5,1,0,5,6
2011,我的左手,0,6.5,2,0,5,7
2012,结果,0,6.5,1,0,3,4
2013,秘语十七小时,0,6.5,1,0,3,4
2014,鬼迷心窍,0,6.5,1,0,5,6
2015,马戏小子,0,6.5,1,0,4,5
2016,武林圣斗士,0,6.5,1,0,7,8
2017,女子别动队,0,6.5,2,0,5,7
2018,齐天乐,0,6.5,1,0,9,10
2019,邮缘,0,6.5,1,0,5,6
2020,郊区的鸟,0,6.4,1,0,7,8
2021,平原上的夏洛克,0,6.4,1,0,1,2
2022,学区房72小时,0,6.4,1,0,3,4
2023,巧虎大飞船历险记,0,6.4,2,0,6,8
2024,悟空奇遇记,0,6.4,1,0,6,7
2025,齐天大圣之火焰山,0,6.4,1,0,5,6
2026,午夜整容室,0,6.4,1,0,5,6
2027,向阳的日子,0,6.4,1,0,5,6
2028,凌晨四点的重庆,0,6.4,1,0,4,5
2029,信仰者,0,6.4,1,0,8,9
2030,迷失地铁,0,6.4,1,0,5,6
2031,一个人的课堂,0,6.4,1,0,3,4
2032,深宫怨灵,0,6.4,1,0,10,11
2033,超自然事件之坠龙事件,0,6.4,1,0,3,4
2034,小小爸爸,0,6.4,1,0,7,8
2035,诡异酒楼,0,6.4,1,0,10,11
2036,梦回少年时,0,6.4,1,0,2,3
2037,总裁在上1：初见初念,0,6.4,1,0,2,3
2038,灿烂这一刻,0,6.4,1,0,3,4
2039,所爱非人,0,6.4,1,0,2,3
2040,神兽金刚之青龙再现,0,6.4,2,0,5,7
2041,夜魔人,0,6.4,1,0,7,8
2042,夜半哭声,0,6.4,1,0,6,7
2043,刺猬小子之天生我刺,0,6.4,1,0,7,8
2044,党的女儿尹灵芝,0,6.4,1,0,13,14
2045,太空熊猫英雄归来,0,6.4,1,0,5,6
2046,青蛙王国之冰冻大冒险,0,6.4,2,0,4,6
2047,老石,0,6.4,1,0,3,4
2048,果宝特攻之水果大逃亡,0,6.4,1,0,11,12
2049,恶灵之门,0,6.4,1,0,5,6
2050,咕噜咕噜美人鱼,0,6.4,1,0,7,8
2051,德兰,0,6.4,1,0,2,3
2052,兔子镇的火狐狸,0,6.4,1,0,8,9
2053,莫日根,0,6.4,2,0,8,10
2054,人皮拼图,0,6.4,2,0,4,6
2055,洛克王国4：出发！巨人谷,0,6.4,2,0,11,13
2056,红髅,0,6.4,1,0,7,8
2057,拳霸风云,0,6.4,1,0,6,7
2058,约定倒计时,0,6.4,1,0,5,6
2059,超能兔战队,0,6.4,1,0,10,11
2060,公路美人,0,6.4,2,0,8,10
2061,桃花侠大战菊花怪,0,6.4,1,0,6,7
2062,黎明之眼,0,6.4,1,0,8,9
2063,下一站再爱你,0,6.4,1,0,5,6
2064,神秘世界历险记2,0,6.4,1,0,7,8
2065,心咒,0,6.4,1,0,6,7
2066,恋者多喜欢,0,6.4,1,0,5,6
2067,夫妻游戏,0,6.4,1,0,6,7
2068,古剑奇谭2：永夜初晗,0,6.4,1,0,7,8
2069,盗剑72小时,0,6.4,1,0,5,6
2070,夏日示爱,0,6.4,1,0,6,7
2071,高铁英雄,0,6.4,2,0,10,12
2072,别跟我谈高富帅,0,6.4,2,0,9,11
2073,刘老庄八十二壮士,0,6.4,1,0,8,9
2074,勇敢爱之爱情规划局,0,6.4,1,0,2,3
2075,借你俩胆,0,6.4,1,0,5,6
2076,非常营救,0,6.4,2,0,8,10
2077,老魔术师,0,6.4,1,0,4,5
2078,记忆望着我,0,6.4,1,0,3,4
2079,念书的孩子,0,6.4,1,0,3,4
2080,神勇投弹手,0,6.4,1,0,3,4
2081,绝对底线,0,6.4,1,0,4,5
2082,这里，那里,0,6.4,1,0,8,9
2083,假如没有你,0,6.4,1,0,6,7
2084,有人拉屋米,0,6.4,2,0,8,10
2085,幸福59厘米之别闹，改日,0,6.4,2,0,2,4
2086,走路上学,0,6.4,2,0,4,6
2087,逆转流星,0,6.4,1,0,8,9
2088,公园,0,6.4,1,0,4,5
2089,血蝉,0,6.4,1,0,3,4
2090,我的长征,0,6.4,3,0,8,11
2091,西岳奇童,0,6.4,1,0,3,4
2092,任长霞,0,6.4,1,0,4,5
2093,好多大米,0,6.4,1,0,1,2
2094,井盖儿,0,6.4,1,0,3,4
2095,旅程,0,6.4,1,0,2,3
2096,纸飞机,0,6.4,2,0,3,5
2097,空手道少女组,0,6.4,1,0,4,5
2098,当爱情失去记忆,0,6.4,1,0,3,4
2099,初恋的故事,0,6.4,1,0,6,7
2100,燃情狙击手,0,6.4,1,0,7,8
2101,春江水暖,0,6.3,1,0,11,12
2102,318号公路,0,6.3,1,0,4,5
2103,再见 南屏晚钟,0,6.3,1,0,4,5
2104,很高兴遇见·你,0,6.3,1,0,4,5
2105,向天真的女生投降,0,6.3,1,0,11,12
2106,妖狐苏妲己,0,6.3,1,0,20,21
2107,金三角大营救,0,6.3,1,0,4,5
2108,的士诡谈,0,6.3,4,0,5,9
2109,笔仙咒怨,0,6.3,1,0,8,9
2110,冒牌监护人之寻宝闹翻天,0,6.3,1,0,15,16
2111,暴走刑警,0,6.3,1,0,8,9
2112,恐怖电影院2,0,6.3,1,0,10,11
2113,有言在仙,0,6.3,2,0,5,7
2114,怨灵宿舍之人偶老师,0,6.3,1,0,8,9
2115,萤火奇兵,0,6.3,1,0,8,9
2116,失心者,0,6.3,1,0,6,7
2117,枕边有张脸2,0,6.3,1,0,8,9
2118,杀了我,0,6.3,1,0,6,7
2119,白雪公主和三只小猪,0,6.3,1,0,3,4
2120,夏日密语,0,6.3,1,0,2,3
2121,死亡游戏,0,6.3,1,0,9,10
2122,我是歌手：2016双年巅峰会,0,6.3,1,0,12,13
2123,诡娃,0,6.3,1,0,3,4
2124,北京时间,0,6.3,1,0,17,18
2125,雨夜惊魂,0,6.3,1,0,3,4
2126,魔镜奇缘,0,6.3,1,0,9,10
2127,新年来啦之大闹除夕,0,6.3,3,0,9,12
2128,龙骑侠,0,6.3,1,0,5,6
2129,大峰祖师,0,6.3,1,0,6,7
2130,第一眼爱情,0,6.3,1,0,8,9
2131,蝉翼,0,6.3,1,0,6,7
2132,逆袭,0,6.3,1,0,5,6
2133,西柏坡2：英雄王二小,0,6.3,1,0,5,6
2134,我的老婆是只猫,0,6.3,1,0,2,3
2135,越位者,0,6.3,1,0,9,10
2136,异度迷局,0,6.3,1,0,4,5
2137,逐爱之旅,0,6.3,1,0,2,3
2138,湘南起义,0,6.3,2,0,10,12
2139,危城之恋,0,6.3,1,0,3,4
2140,摩尔庄园2海妖宝藏,0,6.3,1,0,8,9
2141,我是中国人,0,6.3,1,0,21,22
2142,浮出水面的影子,0,6.3,1,0,4,5
2143,开心大冒险,0,6.3,1,0,7,8
2144,闺蜜,0,6.3,1,0,4,5
2145,截拳道,0,6.3,2,0,5,7
2146,熊出没注意,0,6.3,1,0,3,4
2147,马文的战争,0,6.3,1,0,4,5
2148,你丫真狠,0,6.3,1,0,4,5
2149,他叫苏格,0,6.3,1,0,2,3
2150,双镖,0,6.3,1,0,2,3
2151,上海公园,0,6.3,1,0,7,8
2152,买买提的2008,0,6.3,1,0,4,5
2153,终极忍者,0,6.3,1,0,3,4
2154,卡车上掉下的小提琴,0,6.3,1,0,3,4
2155,菊花茶,0,6.3,1,0,3,4
2156,走到底,0,6.3,1,0,4,5
2157,黄连.厚朴,0,6.3,1,0,1,2
2158,女帅男兵,0,6.3,1,0,5,6
2159,狂,0,6.3,1,0,5,6
2160,狐仙,0,6.3,1,0,4,5
2161,晚钟,0,6.3,1,0,8,9
2162,书剑恩仇录,0,6.3,1,0,6,7
2163,慕伶，一鸣，伟明,0,6.2,1,0,3,4
2164,马赛克少女,0,6.2,1,0,4,5
2165,半边天,0,6.2,5,0,9,14
2166,暴走狂花,0,6.2,1,0,6,7
2167,大圣伏妖,0,6.2,1,0,6,7
2168,冰封迷案,0,6.2,1,0,9,10
2169,金龟子,0,6.2,1,0,11,12
2170,花悸,0,6.2,1,0,3,4
2171,因为爱情,0,6.2,1,0,5,6
2172,追·踪,0,6.2,1,0,9,10
2173,何日君再来,0,6.2,1,0,4,5
2174,麻辣学院,0,6.2,1,0,6,7
2175,三只小猪2,0,6.2,1,0,8,9
2176,订制男友,0,6.2,1,0,2,3
2177,人鱼校花,0,6.2,2,0,6,8
2178,人鬼交易所,0,6.2,1,0,2,3
2179,聊斋变异,0,6.2,1,0,8,9
2180,越囧,0,6.2,1,0,8,9
2181,不离不弃,0,6.2,1,0,7,8
2182,诡梦凶铃,0,6.2,1,0,5,6
2183,奇葩追梦,0,6.2,1,0,11,12
2184,催命符之劫后重生,0,6.2,1,0,8,9
2185,失眠男女,0,6.2,1,0,8,9
2186,隔壁惊魂,0,6.2,1,0,7,8
2187,致命怪谈,0,6.2,1,0,6,7
2188,索命暹罗之按摩师,0,6.2,1,0,7,8
2189,诡娃娃,0,6.2,1,0,4,5
2190,天降(梅新执导),0,6.2,1,0,2,3
2191,双生灵,0,6.2,1,0,5,6
2192,满洲里来的人,0,6.2,1,0,2,3
2193,我只要我们在一起,0,6.2,1,0,4,5
2194,摩尔庄园3：魔幻列车大冒险,0,6.2,1,0,7,8
2195,37次想你,0,6.2,1,0,7,8
2196,胖虎日记,0,6.2,1,0,3,4
2197,海神密码,0,6.2,2,0,9,11
2198,我是狼之火龙山大冒险,0,6.2,1,0,6,7
2199,早安，冬日海,0,6.2,1,0,3,4
2200,郑和1405：魔海寻踪,0,6.2,2,0,1,3
2201,正骨,0,6.2,1,0,6,7
2202,爱呦，阿斗,0,6.2,1,0,4,5
2203,吴仁宝,0,6.2,1,0,2,3
2204,我的中学时代,0,6.2,1,0,3,4
2205,云上太阳,0,6.2,1,0,4,5
2206,七个隆咚锵咚锵,0,6.2,1,0,5,6
2207,婚礼告急,0,6.2,1,0,4,5
2208,英雄喋血,0,6.2,1,0,8,9
2209,无界之地,0,6.2,1,0,11,12
2210,镜中迷魂,0,6.2,1,0,7,8
2211,大国手之秦淮风月,0,6.2,1,0,3,4
2212,大国手之首席棋待诏,0,6.2,1,0,3,4
2213,镖行天下前传之至尊国宝,0,6.2,2,0,3,5
2214,镖行天下前传之四百里加急,0,6.2,2,0,3,5
2215,青年,0,6.2,1,0,8,9
2216,让我为你靠点谱,0,6.2,1,0,3,4
2217,烽火,0,6.2,1,0,6,7
2218,离别也是爱,0,6.2,1,0,3,4
2219,新忠烈图,0,6.2,1,0,6,7
2220,男人上路,0,6.2,1,0,1,2
2221,喜马拉雅王子,0,6.2,1,0,1,2
2222,离骚II：关于成长的个人陈述,0,6.2,1,0,5,6
2223,婼玛的十七岁,0,6.2,1,0,2,3
2224,女儿谷,0,6.2,1,0,3,4
2225,闪电行动,0,6.2,2,0,13,15
2226,漫游,0,6.1,1,0,6,7
2227,太行,0,6.1,1,0,3,4
2228,宝塔镇河妖之诡墓龙棺,0,6.1,1,0,6,7
2229,一个人的江湖,0,6.1,2,0,5,7
2230,擒贼先擒王,0,6.1,1,0,9,10
2231,烽火逐金,0,6.1,1,0,3,4
2232,梭哈人生,0,6.1,1,0,5,6
2233,守边人,0,6.1,1,0,5,6
2234,恐怖毕业照2,0,6.1,1,0,7,8
2235,无罪之城,0,6.1,1,0,4,5
2236,嘻哈英熊,0,6.1,1,0,5,6
2237,空山异客,0,6.1,1,0,3,4
2238,Hi，高考君,0,6.1,1,0,9,10
2239,盲少爷的小女仆,0,6.1,1,0,2,3
2240,老阿姨,0,6.1,1,0,3,4
2241,假装看不见之电影大师,0,6.1,1,0,9,10
2242,槟榔西施,0,6.1,1,0,5,6
2243,丧尸大战僵尸,0,6.1,1,0,5,6
2244,诡打墙,0,6.1,1,0,7,8
2245,诡劫,0,6.1,1,0,11,12
2246,非你勿扰,0,6.1,1,0,6,7
2247,奥拉星：进击圣殿,0,6.1,1,0,9,10
2248,简单爱,0,6.1,1,0,8,9
2249,校园疯骚史之舞动青春,0,6.1,1,0,5,6
2250,医者童心,0,6.1,1,0,4,5
2251,环城七十里,0,6.1,1,0,4,5
2252,我是你的野蛮女友,0,6.1,1,0,8,9
2253,裸归电影版,0,6.1,1,0,4,5
2254,纯纯欲动,0,6.1,1,0,7,8
2255,毛驴县令之大事小情,0,6.1,2,0,2,4
2256,丑男大翻身,0,6.1,1,0,13,14
2257,有招没招之爱情达人,0,6.1,1,0,6,7
2258,刺客,0,6.1,1,0,9,10
2259,东方中国梦,0,6.1,1,0,11,12
2260,选择爱,0,6.1,1,0,2,3
2261,阳光橱窗,0,6.1,1,0,6,7
2262,走过雪山草地,0,6.1,1,0,5,6
2263,最长的拥抱,0,6.1,2,0,5,7
2264,早餐,0,6.1,1,0,5,6
2265,新月魅影,0,6.1,1,0,8,9
2266,小婷,0,6.1,1,0,4,5
2267,镖行天下前传之库丁之谜,0,6.1,2,0,3,5
2268,廉吏于成龙,0,6.1,1,0,2,3
2269,真功夫之奥运在我家,0,6.1,1,0,5,6
2270,摊开你的地图,0,6.1,1,0,5,6
2271,阿宝的故事,0,6.1,1,0,9,10
2272,龙威父子,0,6.1,2,0,5,7
2273,少年花草黄,0,6.1,1,0,6,7
2274,五魁,0,6.1,1,0,6,7
2275,四十不惑,0,6.1,1,0,3,4
2276,金镖黄天霸,0,6.1,1,0,3,4
2277,侠女十三妹,0,6.1,2,0,4,6
2278,鱼乐园,0,6.0,1,0,3,4
2279,新河东狮吼,0,6.0,1,0,17,18
2280,第四面墙,0,6.0,2,0,2,4
2281,新封神之哪吒闹海,0,6.0,1,0,5,6
2282,守灵,0,6.0,1,0,2,3
2283,齐天大圣之大闹龙宫,0,6.0,1,0,4,5
2284,解剖室灵异事件之男生宿舍,0,6.0,1,0,5,6
2285,男狐聊斋2兰若寺,0,6.0,1,0,4,5
2286,雪·葬,0,6.0,1,0,3,4
2287,上位2,0,6.0,1,0,30,31
2288,惊魂七夜,0,6.0,1,0,5,6
2289,笑嗷喜剧人,0,6.0,2,0,1,3
2290,功夫机器侠之北腿,0,6.0,1,0,2,3
2291,海角有个五店市,0,6.0,1,0,4,5
2292,颜值杂货铺,0,6.0,1,0,9,10
2293,走出尘埃,0,6.0,1,0,2,3
2294,小阴谋大爱情,0,6.0,1,0,6,7
2295,大明锦衣卫,0,6.0,1,0,10,11
2296,韩子高,0,6.0,1,0,4,5
2297,午夜寻访录,0,6.0,1,0,4,5
2298,不良女警,0,6.0,1,0,5,6
2299,爸爸我来救你了,0,6.0,1,0,9,10
2300,遭遇海明威,0,6.0,1,0,9,10
2301,枕边诡影,0,6.0,2,0,8,10
2302,守梦者,0,6.0,1,0,15,16
2303,天亮·分手,0,6.0,1,0,6,7
2304,海岛之恋,0,6.0,1,0,4,5
2305,黑月,0,6.0,1,0,5,6
2306,孤岛,0,6.0,2,0,3,5
2307,永春白鹤拳之擎天画卷,0,6.0,1,0,10,11
2308,黑暗之光,0,6.0,1,0,8,9
2309,落经山,0,6.0,1,0,7,8
2310,艳遇丽江,0,6.0,1,0,3,4
2311,宝贝女儿好妈妈之吃记忆的大雪球,0,6.0,1,0,7,8
2312,双煞,0,6.0,1,0,6,7
2313,37,0,6.0,1,0,3,4
2314,智取威虎山,0,6.0,1,0,1,2
2315,今年一定要嫁出去,0,6.0,1,0,3,4
2316,惊情,0,6.0,1,0,7,8
2317,镖行天下前传之虎口夺镖,0,6.0,2,0,3,5
2318,前妻,0,6.0,1,0,4,5
2319,邓小平1928,0,6.0,1,0,3,4
2320,非常爱情,0,6.0,1,0,3,4
2321,红花绿叶,0,5.9,2,0,5,7
2322,江海渔童之巨龟奇缘,0,5.9,1,0,10,11
2323,七剑下天山之修罗眼,0,5.9,1,0,3,4
2324,片警宝音,0,5.9,1,0,8,9
2325,冷恋时代,0,5.9,1,0,9,10
2326,凌晨两点半,0,5.9,1,0,14,15
2327,疲城,0,5.9,1,0,6,7
2328,我是谁的宝贝,0,5.9,1,0,15,16
2329,五年模拟 三年高考,0,5.9,1,0,7,8
2330,乡关何处,0,5.9,1,0,6,7
2331,浙江卫视“爱在一起”2017演唱会,0,5.9,1,0,24,25
2332,误闯疯人院,0,5.9,2,0,2,4
2333,骇故事之禁锢之屋,0,5.9,1,0,10,11
2334,我的圣途,0,5.9,1,0,5,6
2335,杠上开花,0,5.9,1,0,12,13
2336,看见我和你,0,5.9,1,0,10,11
2337,小戏骨：白毛女,0,5.9,3,0,5,8
2338,渡灵人,0,5.9,1,0,4,5
2339,别开门,0,5.9,1,0,11,12
2340,同城邂逅,0,5.9,2,0,8,10
2341,仙班校园,0,5.9,1,0,12,13
2342,恋爱教父之三个“坏”家伙,0,5.9,1,0,11,12
2343,大变局之梦回甲午,0,5.9,1,0,16,17
2344,三只小猪与神灯,0,5.9,1,0,4,5
2345,我的校花妹妹,0,5.9,1,0,2,3
2346,神通佛影,0,5.9,1,0,7,8
2347,疯狂第一次,0,5.9,2,0,4,6
2348,目击者,0,5.9,1,0,6,7
2349,我故乡的四种死亡方式,0,5.9,1,0,4,5
2350,蓝调海之恋,0,5.9,1,0,10,11
